actual,predicted
13744.0,13833.42
14430.0,14340.395
15804.0,15649.19
16428.0,16476.61
16897.0,16983.525
17699.0,17692.105
18876.0,18708.73
19812.0,19820.9
20363.0,20486.645
20085.0,20547.42
20042.0,20087.38
20217.0,20106.795
20403.0,20222.755
20036.0,20093.335
19266.0,19421.265
18800.0,18888.38
19444.0,19175.7
18723.0,18825.47
17205.0,17298.09
15762.0,15799.77
14663.0,14633.11
13927.0,13877.505
13461.0,13429.445
13243.0,13219.22
13284.0,13303.22
13950.0,13960.855
15366.0,15350.255
16088.0,16050.99
16324.0,16429.49
16688.0,16810.225
17093.0,17116.65
17548.0,17429.095
18034.0,17963.355
18373.0,18375.43
18444.0,18494.3
18424.0,18435.93
18450.0,18431.47
18275.0,18316.545
17589.0,17739.51
17288.0,17378.26
17345.0,17285.11
16491.0,16655.94
15181.0,15329.02
13814.0,13901.85
12796.0,12813.03
12239.0,12225.02
11878.0,11861.54
11782.0,11747.62
11793.0,11810.4
12265.0,12309.54
13560.0,13499.055
14115.0,14147.05
14335.0,14468.235
14617.0,14759.795
14950.0,15059.655
15137.0,15120.205
15236.0,15174.13
15286.0,15272.92
15184.0,15187.95
15067.0,15042.34
14800.0,14887.33
14486.0,14579.78
14057.0,14230.21
13793.0,13885.79
14070.0,14049.16
13506.0,13619.875
12864.0,12868.38
11923.0,11987.04
11211.0,11237.885
10737.0,10780.37
10411.0,10449.79
10204.0,10243.375
10333.0,10284.98
10650.0,10585.32
11068.0,11035.195
11277.0,11345.39
11819.0,11841.66
12232.0,12270.48
12493.0,12547.615
12555.0,12605.47
12587.0,12596.965
12704.0,12624.975
12748.0,12726.835
12802.0,12778.73
12825.0,12819.665
12819.0,12828.315
12789.0,12781.585
12755.0,12827.95
13043.0,13015.58
12630.0,12690.565
11927.0,11967.535
11185.0,11222.425
10613.0,10637.845
10210.0,10236.01
10029.0,10020.39
9904.0,9900.23
9801.0,9819.3
9977.0,9958.58
10255.0,10240.825
10516.0,10547.665
11108.0,11097.74
11525.0,11551.365
11771.0,11777.11
12030.0,12002.145
12225.0,12192.4
12406.0,12359.555
12536.0,12506.75
12699.0,12651.1
12926.0,12882.36
13156.0,13098.87
13270.0,13271.31
13531.0,13488.425
13966.0,13794.02
13390.0,13435.71
12587.0,12613.835
11852.0,11843.245
11308.0,11290.92
10903.0,10923.205
10895.0,10837.02
10838.0,10832.98
11076.0,11067.01
11727.0,11747.485
13216.0,13118.225
14132.0,14095.25
14260.0,14291.625
14589.0,14552.84
14952.0,14914.99
15065.0,15055.635
15238.0,15229.925
15251.0,15257.455
15159.0,15182.21
14993.0,14989.735
14855.0,14910.265
14952.0,14924.36
14761.0,14806.785
14845.0,14935.49
15287.0,15220.24
14508.0,14572.4
13483.0,13492.77
12526.0,12553.035
11776.0,11757.335
11277.0,11291.095
11155.0,11088.825
11033.0,11039.03
11248.0,11228.345
12051.0,11979.65
13421.0,13429.225
13996.0,14035.345
14037.0,14094.855
14208.0,14226.335
14522.0,14513.225
14749.0,14717.15
14901.0,14889.665
15091.0,15061.445
15192.0,15225.82
15214.0,15218.135
15121.0,15155.46
15078.0,15053.35
14797.0,14852.095
14940.0,15016.25
15225.0,15145.59
14655.0,14636.185
13592.0,13668.71
12588.0,12588.805
11893.0,11875.545
11370.0,11410.445
11205.0,11158.605
11055.0,11082.36
11171.0,11176.26
11895.0,11896.44
13400.0,13345.995
13974.0,14006.1
14170.0,14146.77
14428.0,14449.79
14607.0,14660.155
14872.0,14829.195
14976.0,14987.075
15245.0,15178.79
15290.0,15292.355
15225.0,15246.245
15314.0,15264.475
15278.0,15247.33
15197.0,15176.41
15406.0,15336.6
15723.0,15627.305
15130.0,15126.165
14130.0,14158.39
13123.0,13101.16
12405.0,12388.985
11897.0,11887.755
11544.0,11568.25
11577.0,11515.945
11845.0,11796.28
12506.0,12537.785
13987.0,13964.68
14754.0,14721.035
14879.0,14943.185
15139.0,15128.76
15521.0,15438.145
15692.0,15706.16
15707.0,15740.485
15834.0,15833.52
15978.0,15921.805
15789.0,15821.855
15791.0,15765.77
15703.0,15708.125
15584.0,15591.055
15822.0,15718.9
16132.0,16031.035
15604.0,15594.045
14532.0,14563.99
13441.0,13423.985
12630.0,12575.87
12152.0,12123.46
11890.0,11890.785
11745.0,11764.965
11902.0,11899.745
12626.0,12611.89
13984.0,13977.46
14729.0,14717.2
14994.0,14990.485
15452.0,15423.035
16001.0,15872.385
16452.0,16436.49
17063.0,16976.095
17476.0,17457.655
17620.0,17664.535
17639.0,17686.65
17586.0,17598.455
17394.0,17449.295
16934.0,16976.19
16844.0,16827.41
16738.0,16766.32
15955.0,16053.835
14869.0,14933.15
13842.0,13812.315
12983.0,12955.305
12263.0,12280.19
11855.0,11848.935
11699.0,11689.095
11585.0,11599.0
11766.0,11764.77
12131.0,12115.01
12635.0,12598.685
13094.0,13231.15
13662.0,13706.385
13997.0,14068.315
13996.0,14091.97
13857.0,13933.35
13734.0,13752.925
13616.0,13537.145
13555.0,13552.675
13476.0,13586.685
13430.0,13482.41
13213.0,13330.315
13198.0,13312.025
13418.0,13429.505
12873.0,13059.68
12230.0,12428.965
11446.0,11490.785
10835.0,10875.03
10417.0,10459.975
10152.0,10185.13
9991.0,10051.34
9964.0,10003.91
10000.0,10036.905
10284.0,10259.73
10512.0,10583.47
11130.0,11140.73
11673.0,11716.625
11933.0,11966.08
12042.0,12084.51
12091.0,12089.57
12233.0,12165.77
12282.0,12304.73
12377.0,12360.245
12618.0,12560.99
12770.0,12750.485
12818.0,12850.96
13100.0,13172.22
13531.0,13513.43
12980.0,13061.595
12267.0,12320.125
11567.0,11593.615
11170.0,11111.375
10826.0,10823.505
10662.0,10673.08
10694.0,10660.04
10917.0,10918.885
11762.0,11705.4
13277.0,13230.745
14017.0,14031.02
14121.0,14173.155
14329.0,14338.625
14523.0,14529.84
14607.0,14617.82
14672.0,14704.1
14716.0,14686.17
14660.0,14680.88
14645.0,14583.06
14518.0,14567.02
14487.0,14482.92
14361.0,14411.305
14640.0,14669.085
14861.0,14878.425
14228.0,14267.86
13309.0,13311.79
12281.0,12301.045
11608.0,11629.67
11251.0,11231.565
11079.0,11058.715
11085.0,11056.125
11287.0,11301.255
11992.0,11977.17
13379.0,13409.505
14101.0,14082.65
14142.0,14157.565
14258.0,14292.16
14421.0,14444.58
14568.0,14535.7
14620.0,14646.965
14795.0,14758.245
14915.0,14881.815
14794.0,14860.135
14902.0,14835.445
14722.0,14775.99
14646.0,14660.745
14873.0,14883.16
15092.0,15049.24
14371.0,14389.82
13384.0,13383.98
12415.0,12443.53
11666.0,11674.33
11327.0,11284.22
11083.0,11093.645
11031.0,11028.215
11134.0,11158.015
11872.0,11866.9
13362.0,13326.115
14110.0,14079.26
14113.0,14153.005
14186.0,14223.085
14499.0,14502.885
14663.0,14653.45
14745.0,14745.76
14825.0,14825.345
14676.0,14758.18
14613.0,14600.675
14626.0,14598.07
14598.0,14592.6
14562.0,14562.975
14834.0,14796.945
15109.0,15070.84
14407.0,14437.0
13388.0,13415.785
12544.0,12508.935
11792.0,11806.28
11344.0,11333.195
11159.0,11141.78
11104.0,11089.72
11323.0,11316.975
12038.0,12022.41
13404.0,13416.26
14123.0,14105.785
14152.0,14175.22
14459.0,14468.35
14642.0,14640.73
14895.0,14843.325
15091.0,15071.33
15354.0,15304.105
15489.0,15457.48
15479.0,15503.295
15526.0,15525.9
15419.0,15428.275
15126.0,15206.375
15302.0,15270.22
15438.0,15373.59
14832.0,14869.28
13667.0,13712.235
12656.0,12666.12
11935.0,11947.89
11437.0,11457.42
11194.0,11190.37
11033.0,11052.61
11236.0,11198.025
11928.0,11910.56
13221.0,13256.075
13858.0,13846.63
13974.0,14021.57
14164.0,14214.73
14519.0,14543.83
14649.0,14645.54
14850.0,14778.04
15089.0,15036.665
15222.0,15211.47
15229.0,15225.915
15245.0,15229.13
15037.0,15102.0
14589.0,14700.395
14523.0,14572.585
14441.0,14488.04
13854.0,13909.065
13006.0,13039.695
11986.0,12029.415
11287.0,11288.76
10887.0,10878.735
10581.0,10613.035
10374.0,10400.475
10360.0,10365.195
10654.0,10613.035
11008.0,11002.34
11411.0,11405.77
11880.0,11896.395
12362.0,12370.53
12676.0,12750.045
13033.0,13006.945
13243.0,13227.2
13401.0,13324.805
13516.0,13494.825
13643.0,13613.325
13763.0,13740.13
13775.0,13754.605
13513.0,13601.025
13625.0,13598.14
13652.0,13599.795
13070.0,13142.99
12357.0,12399.19
11562.0,11597.44
10879.0,10925.03
10321.0,10376.87
10182.0,10136.555
9960.0,10000.605
9915.0,9911.365
10045.0,10010.16
10359.0,10317.505
10706.0,10691.425
11304.0,11302.95
11795.0,11797.41
11968.0,12063.03
12232.0,12255.53
12503.0,12452.345
12589.0,12603.54
12666.0,12656.495
12743.0,12759.44
12878.0,12870.44
12730.0,12793.62
13013.0,12946.38
13553.0,13548.805
13708.0,13734.03
13125.0,13208.075
12440.0,12442.89
11675.0,11707.68
11222.0,11166.195
10979.0,10943.96
10751.0,10800.59
10776.0,10760.5
11094.0,11070.94
11738.0,11752.31
13202.0,13169.37
14113.0,14066.36
14241.0,14255.285
14406.0,14442.245
14623.0,14666.825
14850.0,14815.46
15041.0,14992.855
15219.0,15199.805
15221.0,15233.445
15044.0,15097.435
15008.0,14993.715
14923.0,14948.255
14843.0,14859.905
15239.0,15155.39
15278.0,15271.245
14585.0,14584.94
13618.0,13622.425
12497.0,12554.355
11771.0,11798.31
11279.0,11305.815
10980.0,11005.81
10921.0,10896.885
11047.0,11084.47
11710.0,11706.5
13104.0,12985.9
13905.0,13905.89
13955.0,13995.575
14186.0,14193.025
14640.0,14579.55
14950.0,14888.955
15201.0,15134.795
15374.0,15373.53
15406.0,15429.96
15452.0,15439.235
15463.0,15460.915
15324.0,15362.925
15109.0,15198.255
15419.0,15409.62
15489.0,15514.98
14611.0,14718.42
13577.0,13629.68
12468.0,12544.545
11809.0,11810.965
11288.0,11320.555
11106.0,11084.855
10941.0,10965.045
11140.0,11148.095
11840.0,11819.24
13274.0,13218.975
14138.0,14110.92
14149.0,14198.645
14435.0,14423.065
14861.0,14769.98
15268.0,15133.295
15718.0,15634.48
16050.0,16026.705
16503.0,16419.79
16613.0,16640.96
16777.0,16756.9
16685.0,16748.67
16300.0,16412.085
16473.0,16485.41
16418.0,16469.37
15649.0,15736.71
14417.0,14491.71
13220.0,13262.205
12268.0,12334.295
11724.0,11753.545
11378.0,11392.94
11354.0,11307.655
11486.0,11492.135
12121.0,12116.535
13535.0,13501.635
14403.0,14379.875
14530.0,14572.26
14788.0,14842.905
15273.0,15210.68
15685.0,15659.14
15993.0,15964.625
16356.0,16284.73
16488.0,16538.205
16362.0,16439.01
16410.0,16403.81
16257.0,16304.895
16036.0,16139.04
16355.0,16330.005
16267.0,16271.995
15542.0,15623.51
14494.0,14508.27
13361.0,13377.52
12483.0,12503.715
11891.0,11946.09
11654.0,11623.13
11451.0,11497.89
11556.0,11565.43
12271.0,12220.545
13514.0,13552.305
14411.0,14400.85
14657.0,14678.235
14917.0,14938.715
15429.0,15345.93
16048.0,15884.815
16582.0,16520.635
16964.0,16910.21
17211.0,17211.535
17160.0,17247.89
17006.0,17051.51
16619.0,16749.98
16054.0,16210.55
16119.0,16079.98
15868.0,15939.395
15177.0,15278.61
14219.0,14287.385
13206.0,13255.42
12301.0,12313.57
11699.0,11723.4
11305.0,11316.15
11084.0,11081.755
10878.0,10935.815
11115.0,11091.045
11515.0,11472.53
12010.0,11975.075
12492.0,12557.235
13059.0,13087.58
13780.0,13712.935
14191.0,14172.165
14564.0,14517.135
14958.0,14846.945
15171.0,15149.875
15319.0,15302.455
15054.0,15173.44
15239.0,15162.89
15100.0,15106.645
15298.0,15264.15
14961.0,15036.17
14373.0,14409.42
13591.0,13612.185
12662.0,12703.185
11917.0,11931.625
11284.0,11363.615
10939.0,10974.79
10686.0,10710.045
10622.0,10625.285
10625.0,10672.92
10857.0,10853.61
11221.0,11187.14
11783.0,11804.94
12448.0,12424.25
13054.0,13042.62
13522.0,13482.195
14057.0,13981.05
14346.0,14337.94
14521.0,14528.66
14665.0,14693.43
14750.0,14736.67
14822.0,14799.78
14708.0,14749.11
14937.0,14839.735
14641.0,14684.575
13906.0,14038.84
12928.0,13012.355
12114.0,12150.47
11609.0,11633.515
11246.0,11247.875
11021.0,11037.245
11004.0,10983.185
11120.0,11145.73
11753.0,11781.585
13057.0,12978.485
13915.0,13902.855
14026.0,14152.33
14106.0,14185.555
14268.0,14302.045
14344.0,14341.73
14309.0,14339.74
14289.0,14283.875
14231.0,14218.58
14079.0,14128.41
13971.0,13980.035
13860.0,13927.125
13937.0,13939.89
14526.0,14473.115
14477.0,14540.315
13800.0,13866.22
12947.0,12965.485
11989.0,12074.805
11313.0,11334.62
10917.0,10925.955
10802.0,10774.98
10795.0,10758.385
11035.0,11005.335
11815.0,11770.705
13374.0,13300.395
14158.0,14173.685
14057.0,14091.07
14159.0,14155.995
14221.0,14265.465
14332.0,14304.305
14311.0,14337.71
14313.0,14279.88
14185.0,14195.3
14139.0,14128.705
14147.0,14151.845
14036.0,14071.92
13906.0,13961.845
14499.0,14412.05
14556.0,14565.95
13907.0,13990.45
12908.0,12978.345
11945.0,12015.575
11323.0,11325.425
10984.0,10957.23
10741.0,10751.25
10632.0,10649.3
10956.0,10874.69
11803.0,11765.085
13293.0,13248.39
14187.0,14166.785
14096.0,14136.75
14085.0,14115.225
14169.0,14181.03
14256.0,14235.565
14252.0,14260.035
14274.0,14266.195
14260.0,14239.74
14136.0,14170.94
14245.0,14205.015
14016.0,14057.275
14031.0,14009.275
14640.0,14534.04
14544.0,14580.015
14076.0,14064.735
13075.0,13123.375
12233.0,12235.88
11493.0,11527.04
11051.0,11059.51
10915.0,10889.71
10902.0,10888.23
11120.0,11113.045
11925.0,11868.28
13252.0,13275.84
14154.0,14091.415
14141.0,14143.335
14147.0,14198.47
14371.0,14318.31
14381.0,14378.92
14349.0,14369.24
14414.0,14385.04
14357.0,14389.795
14296.0,14277.685
14253.0,14230.085
14102.0,14120.915
14112.0,14104.06
14646.0,14587.655
14550.0,14590.24
13957.0,14017.705
12995.0,13091.505
12023.0,12076.41
11394.0,11397.295
10994.0,10973.815
10793.0,10784.66
10793.0,10763.68
10932.0,10954.62
11650.0,11624.9
12988.0,12963.425
13841.0,13852.335
13892.0,13911.8
14012.0,14009.785
14225.0,14160.5
14263.0,14262.02
14387.0,14309.125
14495.0,14455.33
14351.0,14395.725
14269.0,14302.05
14199.0,14194.515
14059.0,14091.155
13844.0,13906.5
14132.0,14137.64
13824.0,13947.47
13386.0,13444.135
12671.0,12713.275
11733.0,11823.335
11098.0,11116.9
10603.0,10628.17
10454.0,10429.255
10286.0,10292.285
10293.0,10275.93
10550.0,10517.615
10957.0,10899.705
11471.0,11474.78
11755.0,11824.015
12254.0,12267.635
12532.0,12551.88
12616.0,12628.19
12631.0,12622.14
12651.0,12638.08
12760.0,12704.395
12685.0,12724.815
12807.0,12791.79
12802.0,12810.83
12748.0,12783.795
13347.0,13242.13
13111.0,13153.32
12726.0,12873.59
11989.0,12033.52
11333.0,11337.555
10629.0,10667.235
10254.0,10263.76
10029.0,10037.735
9892.0,9899.465
9824.0,9832.845
9891.0,9916.825
10285.0,10204.97
10669.0,10656.885
11076.0,11114.46
11610.0,11574.325
11874.0,11874.6
12082.0,12050.02
12281.0,12285.92
12312.0,12324.84
12307.0,12340.96
12399.0,12386.155
12475.0,12492.26
12577.0,12623.075
12810.0,12791.215
13430.0,13424.745
13373.0,13432.915
12788.0,12913.83
12029.0,12063.035
11384.0,11393.425
11024.0,11019.165
10705.0,10698.425
10538.0,10541.155
10575.0,10558.79
10764.0,10788.38
11539.0,11517.595
12753.0,12805.38
13687.0,13636.9
13833.0,13886.66
14168.0,14118.805
14355.0,14378.575
14439.0,14435.4
14591.0,14561.71
14520.0,14601.6
14514.0,14505.225
14339.0,14380.665
14307.0,14315.125
14270.0,14288.82
14355.0,14336.165
14963.0,14887.18
14683.0,14743.48
14112.0,14122.085
13292.0,13273.31
12337.0,12362.485
11702.0,11692.87
11310.0,11285.13
11061.0,11065.505
10970.0,10971.05
11110.0,11138.855
11873.0,11858.02
13304.0,13293.16
14255.0,14215.255
14346.0,14334.705
14300.0,14353.45
14455.0,14433.855
14436.0,14477.68
14608.0,14532.52
14659.0,14630.405
14520.0,14545.545
14381.0,14412.345
14242.0,14278.74
14369.0,14315.98
14570.0,14533.37
15113.0,15012.745
14970.0,15020.995
14378.0,14374.375
13209.0,13291.46
12302.0,12312.76
11718.0,11681.5
11310.0,11316.675
11104.0,11090.315
11005.0,11013.54
11146.0,11152.765
11859.0,11859.155
13348.0,13298.005
14194.0,14176.745
14267.0,14265.18
14438.0,14416.665
14550.0,14564.985
14581.0,14614.385
14558.0,14576.945
14660.0,14620.42
14544.0,14550.255
14364.0,14385.435
14304.0,14314.875
14227.0,14230.35
14254.0,14289.395
14798.0,14757.055
14685.0,14701.25
14203.0,14197.52
13455.0,13408.11
12390.0,12481.51
11577.0,11666.985
11249.0,11211.23
11017.0,11021.61
10943.0,10947.1
11191.0,11176.27
11909.0,11911.255
13313.0,13299.16
14205.0,14193.495
14197.0,14234.34
14412.0,14381.37
14614.0,14570.745
14593.0,14673.925
14623.0,14608.285
14616.0,14625.395
14455.0,14487.015
14313.0,14326.435
14173.0,14206.935
14255.0,14220.575
14487.0,14406.1
14891.0,14819.54
14672.0,14736.285
14301.0,14256.23
13355.0,13381.71
12381.0,12419.105
11787.0,11756.395
11481.0,11451.615
11340.0,11307.52
11253.0,11269.745
11492.0,11474.48
12254.0,12204.435
13498.0,13560.495
14503.0,14443.29
14475.0,14500.61
14453.0,14501.665
14517.0,14517.865
14309.0,14400.245
14192.0,14197.47
14121.0,14093.32
13891.0,13887.715
13580.0,13609.16
13559.0,13544.025
13316.0,13383.205
13360.0,13381.44
13780.0,13779.065
13687.0,13732.205
13409.0,13391.33
12834.0,12807.29
12156.0,12109.73
11562.0,11551.135
11211.0,11178.235
10982.0,11017.61
10933.0,10912.8
11087.0,11033.64
11250.0,11280.6
11783.0,11768.455
12385.0,12382.555
12872.0,12870.645
13233.0,13192.565
13358.0,13317.325
13384.0,13397.435
13225.0,13282.21
13069.0,13100.02
12955.0,12924.62
12713.0,12769.465
12684.0,12712.9
12744.0,12762.86
12939.0,12885.79
13528.0,13370.575
13391.0,13431.33
13101.0,13111.275
12631.0,12614.41
12048.0,12025.365
11519.0,11493.265
11200.0,11150.94
11070.0,11063.65
11014.0,11023.43
11044.0,11061.23
11295.0,11286.85
11684.0,11645.13
12319.0,12255.62
12734.0,12738.785
12994.0,12989.64
12713.0,12875.345
12557.0,12615.265
12338.0,12394.25
12168.0,12207.815
11999.0,12041.665
11885.0,11932.15
12028.0,12042.375
12219.0,12182.24
12660.0,12598.47
13556.0,13454.54
13641.0,13694.145
13173.0,13271.21
12597.0,12596.775
12149.0,12073.815
11878.0,11778.385
11730.0,11715.91
11682.0,11666.19
11736.0,11750.11
12099.0,12048.465
13149.0,13066.435
14789.0,14730.755
15670.0,15674.32
15628.0,15604.605
15361.0,15462.755
15157.0,15232.225
14862.0,14906.99
14734.0,14735.75
14588.0,14602.53
14157.0,14298.37
14038.0,14015.0
14040.0,14016.29
14143.0,14103.47
14542.0,14399.14
15247.0,15116.59
15061.0,15127.405
14413.0,14475.45
13477.0,13487.49
12716.0,12694.675
12163.0,12151.86
11820.0,11804.61
11719.0,11702.075
11733.0,11738.575
11995.0,11987.63
12839.0,12812.23
14473.0,14406.545
15326.0,15313.52
15332.0,15294.415
15222.0,15233.47
15225.0,15237.835
14999.0,15049.595
14921.0,14918.605
14752.0,14763.68
14613.0,14602.695
14335.0,14394.44
14368.0,14362.975
14528.0,14490.725
14965.0,14829.295
15617.0,15471.88
15552.0,15556.595
15050.0,15059.25
14231.0,14176.13
13202.0,13219.48
12659.0,12578.06
12416.0,12360.15
12263.0,12247.025
12267.0,12274.3
12514.0,12521.095
13362.0,13369.36
14793.0,14820.61
15701.0,15704.94
15634.0,15632.74
15468.0,15510.205
15423.0,15416.55
15407.0,15395.465
15406.0,15380.48
15475.0,15429.625
15277.0,15320.855
15187.0,15167.76
15266.0,15273.115
15422.0,15381.32
15986.0,15791.635
16496.0,16352.625
16467.0,16450.78
16041.0,16029.98
15177.0,15098.925
14350.0,14300.52
13714.0,13571.425
13380.0,13376.6
13289.0,13258.275
13249.0,13289.65
13496.0,13516.825
14288.0,14311.085
15772.0,15758.215
16692.0,16613.745
16602.0,16591.615
16514.0,16506.87
16497.0,16482.68
16155.0,16203.565
16068.0,16005.98
15869.0,15879.555
15745.0,15717.705
15440.0,15478.23
15365.0,15422.375
15527.0,15494.41
16043.0,15925.085
16719.0,16668.59
16544.0,16585.995
16149.0,16111.99
15333.0,15264.55
14422.0,14408.56
13910.0,13792.055
13643.0,13630.73
13525.0,13523.045
13577.0,13559.945
13950.0,13922.6
14685.0,14744.205
16116.0,16172.335
17051.0,17020.41
16932.0,16951.835
16715.0,16739.0
16462.0,16526.955
15973.0,16039.56
15637.0,15672.495
15433.0,15415.18
15000.0,15065.91
14837.0,14805.995
14793.0,14788.315
14856.0,14878.22
15183.0,15204.005
15807.0,15761.395
15731.0,15754.04
15710.0,15604.315
15205.0,15156.16
14465.0,14437.33
13956.0,13834.71
13623.0,13630.805
13721.0,13591.29
13782.0,13793.02
13932.0,13941.525
14230.0,14263.815
14904.0,14853.4
15436.0,15456.565
15804.0,15714.59
15601.0,15687.43
15456.0,15453.985
14857.0,15015.375
14418.0,14440.475
13899.0,13965.5
13781.0,13698.01
13648.0,13665.07
13745.0,13726.055
13718.0,13795.87
14082.0,14103.645
14356.0,14427.99
14169.0,14398.455
13747.0,13874.585
13173.0,13190.755
12519.0,12497.245
12063.0,11995.03
11788.0,11739.87
11647.0,11638.685
11736.0,11699.015
11860.0,11854.35
12237.0,12236.475
12592.0,12635.565
13342.0,13311.09
13741.0,13718.27
13789.0,13811.16
13438.0,13547.245
13059.0,13166.26
12791.0,12857.135
12658.0,12645.37
12393.0,12480.205
12178.0,12257.765
12319.0,12343.635
12433.0,12458.43
13005.0,12842.65
13894.0,13778.195
14021.0,14064.715
13661.0,13689.925
13240.0,13170.245
12690.0,12628.005
12315.0,12212.57
12216.0,12169.375
12244.0,12228.185
12347.0,12336.73
12708.0,12683.96
13611.0,13614.65
15176.0,15139.355
16212.0,16138.435
16121.0,16140.21
15944.0,16002.08
15799.0,15798.03
15298.0,15378.57
15190.0,15135.665
14866.0,14923.84
14601.0,14642.515
14355.0,14366.305
14279.0,14312.94
14363.0,14327.455
14897.0,14806.86
15551.0,15503.295
15347.0,15440.54
14812.0,14812.3
13923.0,13947.745
13104.0,13122.42
12522.0,12434.04
12184.0,12182.005
12101.0,12043.725
12122.0,12112.33
12454.0,12444.015
13290.0,13296.67
14788.0,14786.345
15788.0,15751.445
15617.0,15651.71
15400.0,15433.335
15267.0,15282.26
14966.0,15055.36
14834.0,14830.21
14680.0,14700.52
14456.0,14457.74
14320.0,14312.21
14200.0,14248.045
14343.0,14303.635
14830.0,14750.39
15460.0,15407.35
15291.0,15340.715
14651.0,14658.415
13754.0,13760.0
12979.0,12945.805
12416.0,12354.905
11938.0,11969.91
11802.0,11779.25
11653.0,11693.105
11934.0,11925.795
12739.0,12728.735
14134.0,14163.3
14983.0,14969.815
14890.0,14918.115
14849.0,14879.14
14856.0,14879.465
14814.0,14809.645
14714.0,14750.69
14695.0,14690.66
14486.0,14516.69
14335.0,14324.365
14339.0,14349.875
14386.0,14369.14
14878.0,14761.085
15144.0,15143.785
14971.0,15060.305
14388.0,14395.01
13408.0,13452.0
12561.0,12587.305
11832.0,11840.05
11533.0,11461.365
11303.0,11302.795
11275.0,11243.43
11487.0,11461.025
12268.0,12246.07
13633.0,13640.885
14450.0,14469.515
14565.0,14562.475
14615.0,14639.88
14769.0,14731.13
14573.0,14694.545
14303.0,14398.96
14571.0,14413.55
14474.0,14448.535
14340.0,14331.9
14281.0,14296.33
14281.0,14257.545
14498.0,14427.9
14567.0,14677.39
14601.0,14638.595
14226.0,14211.765
13300.0,13351.41
12267.0,12430.315
11792.0,11747.6
11130.0,11224.015
11001.0,10959.59
10824.0,10858.75
10996.0,11005.085
11603.0,11609.59
13087.0,12913.185
14072.0,14003.01
14050.0,14075.98
14128.0,14143.75
14199.0,14217.76
14219.0,14195.39
14140.0,14160.79
14083.0,14078.97
13932.0,13949.405
13753.0,13790.755
13660.0,13746.065
13548.0,13705.435
13889.0,13888.74
14057.0,14034.075
13833.0,13903.805
13551.0,13517.495
12873.0,12877.19
12104.0,12161.17
11494.0,11473.41
11092.0,11054.44
10909.0,10900.92
10855.0,10841.08
11028.0,10977.895
11297.0,11271.495
11835.0,11782.455
12482.0,12442.8
12974.0,12961.055
13290.0,13329.005
13433.0,13407.96
13382.0,13405.875
13136.0,13195.215
12862.0,12916.64
12711.0,12720.315
12680.0,12666.245
12744.0,12773.08
12765.0,12911.275
13210.0,13163.56
13670.0,13570.855
13552.0,13617.995
13246.0,13311.705
12796.0,12736.12
12180.0,12176.75
11478.0,11505.395
12190.0,11785.18
12212.0,12206.645
12674.0,12610.89
13109.0,13075.055
13550.0,13569.98
13978.0,13851.785
14182.0,14185.965
14128.0,14134.965
13958.0,13957.0
13735.0,13777.35
13550.0,13572.015
13284.0,13352.055
13258.0,13203.68
13305.0,13234.735
13439.0,13510.755
14340.0,14220.45
14893.0,14798.245
15070.0,15006.49
15047.0,15067.105
14820.0,14718.985
14465.0,14377.635
14100.0,14016.485
12919.0,13122.525
12997.0,12805.365
13039.0,12977.115
13173.0,13157.15
13487.0,13509.645
14701.0,14590.22
16342.0,16363.58
16919.0,16978.455
16750.0,16784.835
16407.0,16447.38
16144.0,16161.46
15644.0,15729.34
15302.0,15339.045
15154.0,15126.99
14903.0,14908.67
14735.0,14735.13
15015.0,14954.88
15853.0,15689.665
16197.0,16180.08
16186.0,16168.24
15983.0,16067.765
15241.0,15358.82
14461.0,14435.495
13663.0,13647.06
13132.0,13116.14
12716.0,12746.455
12641.0,12613.725
12586.0,12616.87
12969.0,12942.93
13879.0,13867.535
15270.0,15340.725
15841.0,15951.275
15817.0,15801.02
15585.0,15682.55
15539.0,15534.0
15249.0,15354.235
15040.0,15047.045
14891.0,14883.735
14654.0,14648.955
14500.0,14423.135
14546.0,14552.28
15233.0,15201.57
15842.0,15753.985
15733.0,15744.57
15485.0,15573.82
14816.0,14942.775
14100.0,14076.835
13187.0,13204.47
12776.0,12690.435
12531.0,12483.685
12406.0,12410.26
12385.0,12389.2
12595.0,12614.78
13335.0,13382.77
14671.0,14721.06
15119.0,15266.595
15012.0,15101.94
14769.0,14904.075
14788.0,14805.19
14567.0,14579.455
14461.0,14444.12
14363.0,14336.815
14243.0,14228.6
14045.0,14040.56
14205.0,14187.515
14856.0,14853.03
15250.0,15242.87
15025.0,15103.885
14744.0,14907.315
14191.0,14341.7
13475.0,13461.42
12724.0,12752.985
12219.0,12214.795
11865.0,11870.71
11627.0,11643.34
11700.0,11668.41
11999.0,11984.215
12922.0,12837.8
14395.0,14388.44
15074.0,15095.665
15225.0,15182.235
15218.0,15214.425
15344.0,15289.69
15120.0,15155.245
15185.0,15120.57
15124.0,15108.88
14974.0,14990.67
14709.0,14735.025
15030.0,14961.625
15805.0,15722.53
16438.0,16234.625
16425.0,16441.15
16226.0,16248.98
15765.0,15767.96
15043.0,14976.33
14373.0,14342.12
13753.0,13767.815
13692.0,13608.76
13595.0,13592.495
13692.0,13675.72
13928.0,13936.695
14886.0,14849.03
16461.0,16451.745
16880.0,16997.79
16694.0,16754.165
16417.0,16439.635
16193.0,16183.08
15725.0,15780.335
